#### Simulations (10)
# e #1
0.0,0.0
0.3638423011251934,0.0
0.3638423011251934,-10.0
1.04288641327514,-10.0
1.04288641327514,-14.0
1.672008592278494,-14.0
1.672008592278494,-18.0
3.553393681188163,-18.0
3.553393681188163,-21.0
4.557187875355753,-21.0
4.557187875355753,-22.0
4.557187875355753,-21.0
5.7478442107882,-21.0
5.7478442107882,-16.0
7.430862495867991,-16.0
7.430862495867991,33.0
# e #2
0.0,0.0
1.569917451777313,0.0
1.573746505008891,-10.0
1.573746505008891,-14.0
3.500252035989524,-14.0
3.500252035989524,-17.0
3.958041031246722,-17.0
3.958041031246722,-18.0
3.958041031246722,-17.0
5.947666106587509,-17.0
5.947666106587509,-12.0
6.281068757303487,-12.0
6.281068757303487,37.0
# e #3
0.0,0.0
0.150354443500012,0.0
0.150354443500012,-10.0
0.2574331963067074,-10.0
0.2574331963067074,-14.0
2.155791145421515,-14.0
2.155791145421515,-17.0
3.631317547730597,-17.0
3.631317547730597,-18.0
3.631317547730597,-17.0
4.202396466039533,-17.0
4.202396466039533,-12.0
5.691899537800072,-12.0
5.691899537800072,37.0
# e #4
0.0,0.0
1.082363092872866,0.0
1.082363092872866,-10.0
2.998204104993946,-10.0
2.998204104993946,-14.0
3.224578539256682,-14.0
3.224578539256682,-18.0
3.362445481772427,-18.0
3.362445481772427,-21.0
3.998920484388653,-21.0
3.998920484388653,-22.0
3.998920484388653,-21.0
4.527067718618409,-21.0
4.527067718618409,-16.0
5.012765352382246,-16.0
5.012765352382246,33.0
# e #5
0.0,0.0
1.433904230411218,0.0
1.433904230411218,-10.0
2.734152834400005,-10.0
2.734152834400005,-14.0
4.666111804720975,-14.0
4.666111804720975,-18.0
5.209500077120087,-18.0
5.209500077120087,-21.0
6.76867637088799,-21.0
6.76867637088799,-22.0
6.76867637088799,-21.0
7.194586505530003,-21.0
7.194586505530003,-16.0
8.97625490360552,-16.0
8.97625490360552,33.0
# e #6
0.0,0.0
1.13053709139433,0.0
1.13053709139433,-10.0
2.506188304423454,-10.0
2.506188304423454,-14.0
3.137503495699092,-14.0
3.137503495699092,-18.0
3.248630450665665,-18.0
3.248630450665665,-21.0
5.069960195543956,-21.0
5.069960195543956,-22.0
5.069960195543956,-21.0
6.522838975081794,-21.0
6.522838975081794,-16.0
6.690579211977679,-16.0
6.690579211977679,33.0
# e #7
0.0,0.0
0.08250751050799239,0.0
0.08250751050799239,-10.0
1.894406879956985,-10.0
1.894406879956985,-14.0
3.248751595545657,-14.0
3.248751595545657,-17.0
4.08970856124781,-17.0
4.08970856124781,-18.0
4.08970856124781,-17.0
4.551304196361727,-17.0
4.551484215097752,-12.0
4.551484215097752,37.0
# e #8
0.0,0.0
0.8349064642790351,0.0
0.8349064642790351,-10.0
1.086216523624981,-10.0
1.086216523624981,-14.0
2.763155409218705,-14.0
2.763155409218705,-18.0
2.985553155967486,-18.0
2.985553155967486,-21.0
3.636218977996931,-21.0
3.636218977996931,-22.0
3.636218977996931,-21.0
4.700244988332831,-21.0
4.700244988332831,-16.0
5.029920493451169,-16.0
5.029920493451169,33.0
# e #9
0.0,0.0
0.4701000968179503,0.0
0.4701000968179503,-10.0
1.648106684406067,-10.0
1.648106684406067,-14.0
1.738949983386936,-14.0
1.738949983386936,-18.0
3.436666047079458,-18.0
3.436666047079458,-21.0
4.992767667780125,-21.0
4.992767667780125,-22.0
4.992767667780125,-21.0
5.819718432630367,-21.0
5.819718432630367,-16.0
7.175663157743252,-16.0
7.175663157743252,33.0
# e #10
0.0,0.0
0.9738527046643773,0.0
0.9738527046643773,-10.0
1.980727437283127,-10.0
1.980727437283127,-14.0
3.464112674050791,-14.0
3.464112674050791,-17.0
5.154873585176233,-17.0
5.154873585176233,-18.0
5.154873585176233,-17.0
5.822689844289878,-17.0
5.822689844289878,-12.0
7.74255449057017,-12.0
7.74255449057017,37.0
